,body_shape,colour,condition,displacement,fuel,has_mfk,performance,price,curb_weight,registration_age,mileage,brand
1094,Strasse,blau,Occasion,625.0,Andere,False,54.0,1500,236.0,233,27200.0,Ktm
1095,SupermotoTrial,gelb,Occasion,609.0,Benzin Bleifrei,True,32.0,2800,232.0,237,23900.0,Ktm
1096,Enduro,blau,Occasion,625.0,Andere,False,48.96,3900,232.0,250,32000.0,Ktm
1097,Seitenwagen,weiss,Occasion,562.0,Benzin Bleifrei,False,35.0,8000,250.0,401,65000.0,Ktm
1098,Strasse,weiss,Neu,692.0,Benzin Bleifrei,True,73.0,7900,237.0,0,1.0,Ktm
1099,Strasse,weiss,Neu,373.0,Benzin Bleifrei,True,43.0,6190,225.0,0,1.0,Ktm
1100,Strasse,grau,Neu,1301.0,Benzin Bleifrei,True,172.0,15300,286.0,0,1.0,Ktm
1101,Strasse,weiss,Neu,1301.0,Benzin Bleifrei,True,176.0,16900,286.0,0,1.0,Ktm
1102,Strasse,orange,Neu,692.0,Benzin Bleifrei,True,73.0,8900,237.0,0,1.0,Ktm
1103,Strasse,orange,Neu,124.0,Benzin Bleifrei,True,13.0,5490,207.0,0,1.0,Ktm
1104,Strasse,weiss,Neu,124.0,Benzin Bleifrei,True,13.0,5490,207.0,0,1.0,Ktm
1105,Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,84.0,5500,297.0,208,17800.0,Buell
1106,Strasse,gold,Occasion,1202.0,Andere,False,101.0,7400,291.0,189,24200.0,Buell
1107,Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,84.0,6900,280.0,176,21800.0,Buell
1108,Strasse,rot,Occasion,985.0,Benzin Bleifrei,False,84.0,5800,297.0,176,21900.0,Buell
1109,Strasse,schwarz,Occasion,1202.0,Andere,False,101.46,8490,291.0,167,7900.0,Buell
1110,Touring,schwarz,Occasion,1201.0,Benzin Bleifrei,False,95.0,4500,300.0,164,35249.0,Buell
1111,Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,83.0,6900,280.0,162,38100.0,Buell
1112,Strasse,bordeaux,Occasion,1202.0,Andere,False,95.0,6900,280.0,128,16250.0,Buell
1113,Strasse,weiss,Occasion,1201.0,Benzin Bleifrei,True,95.0,6900,280.0,117,22700.0,Buell
1114,Strasse,schwarz,Occasion,1125.0,Andere,False,148.0,4690,289.0,103,4900.0,Buell
1115,Strasse,weiss,Occasion,1202.0,Andere,True,101.0,7900,291.0,22,13800.0,Buell
1116,Strasse,schwarz,Occasion,1125.0,Andere,True,148.0,9900,289.0,52,900.0,Buell
1117,Strasse,Sonstiges,Occasion,1201.0,Andere,False,101.0,7777,385.0,104,11500.0,Buell
1118,Strasse,schwarz,Occasion,1125.0,Benzin Bleifrei,False,148.0,5900,289.0,112,22500.0,Buell
1119,Strasse,schwarz,Occasion,1124.0,Benzin Bleifrei,False,148.0,5900,289.0,117,15000.0,Buell
1120,Strasse,rot,Occasion,1202.0,Andere,False,95.0,7950,280.0,117,11100.0,Buell
1121,Strasse,schwarz,Occasion,1125.0,Andere,False,148.0,5900,289.0,122,16300.0,Buell
1122,Strasse,schwarz,Occasion,1202.0,Benzin Bleifrei,False,95.0,9800,280.0,125,17200.0,Buell
1123,Strasse,schwarz,Occasion,1125.0,Benzin Bleifrei,False,148.0,6900,289.0,129,8900.0,Buell
1124,Strasse,schwarz,Occasion,1202.0,Andere,False,95.0,12590,291.0,129,14600.0,Buell
1125,Strasse,weiss,Occasion,1202.0,Andere,False,95.0,28900,291.0,137,900.0,Buell
1126,Strasse,rot,Occasion,1202.0,Benzin Bleifrei,False,70.0,8500,280.0,137,18800.0,Buell
1127,Strasse,bordeaux,Occasion,1202.0,Andere,False,102.0,5700,291.0,142,17200.0,Buell
1128,Strasse,rot,Occasion,1202.0,Benzin Bleifrei,False,101.0,8500,280.0,150,10100.0,Buell
1129,Strasse,schwarz,Occasion,1202.0,Benzin Bleifrei,False,101.0,7900,280.0,152,42400.0,Buell
1130,Strasse,schwarz,Occasion,1202.0,Benzin Bleifrei,False,101.0,7900,280.0,152,35300.0,Buell
1131,Strasse,grau,Occasion,984.0,Benzin Bleifrei,False,84.0,6900,280.0,163,17900.0,Buell
1132,Strasse,orange,Occasion,1202.0,Benzin Bleifrei,False,101.0,7900,280.0,163,23700.0,Buell
1133,Touring,orange,Occasion,1201.0,Benzin Bleifrei,False,95.0,4700,300.0,165,41000.0,Buell
1134,Strasse,blau,Occasion,984.0,Benzin Bleifrei,False,84.0,6500,280.0,165,32800.0,Buell
1135,Strasse,schwarz,Occasion,1202.0,Benzin Bleifrei,False,101.0,8500,291.0,170,25700.0,Buell
1136,Strasse,blau,Occasion,1202.0,Andere,False,101.0,7800,291.0,177,22900.0,Buell
1137,Strasse,Sonstiges,Occasion,1199.0,Andere,False,89.76,8900,292.0,242,26947.0,Buell
1138,Touring,schwarz,Oldtimer,250.0,Benzin verbleit,False,12.0,6900,145.0,798,40100.0,Bmw
1139,Strasse,rot,Occasion,1084.0,Benzin Bleifrei,True,57.0,2500,315.0,307,63000.0,Bmw
1140,Strasse,rot,Occasion,1085.0,Benzin Bleifrei,False,54.0,3800,310.0,288,36300.0,Bmw
1141,Touring,rot,Occasion,1170.0,Benzin Bleifrei,False,61.0,7900,331.0,256,18100.0,Bmw
1142,Strasse,schwarz,Occasion,1085.0,Andere,False,98.0,4900,304.0,237,18000.0,Bmw
1143,Scooter,Sonstiges,Occasion,125.0,Andere,False,15.0,4900,360.0,233,4200.0,Bmw
1144,Enduro,gelb,Occasion,652.0,Andere,False,50.0,2900,268.0,230,47100.0,Bmw
1145,Strasse,blau,Occasion,1130.0,Benzin Bleifrei,True,84.0,2850,313.0,224,25753.0,Bmw
1146,Touring,grün,Occasion,1171.0,Andere,False,98.0,5990,445.0,206,37100.0,Bmw
1147,Touring,blau,Occasion,1170.0,Benzin Bleifrei,False,61.0,5900,331.0,201,39000.0,Bmw
1148,Enduro,grau,Occasion,652.0,Benzin Bleifrei,False,50.0,3700,268.0,197,38900.0,Bmw
1149,Touring,blau,Occasion,1170.0,Benzin Bleifrei,False,130.0,3890,360.0,189,50066.0,Bmw
1150,Enduro,gelb,Occasion,1170.0,Benzin Bleifrei,False,100.0,6800,300.0,187,61000.0,Bmw
1151,Enduro,schwarz,Occasion,652.0,Andere,False,50.0,4500,268.0,176,19000.0,Bmw
1152,Strasse,grau,Occasion,1130.0,Benzin Bleifrei,False,84.0,5500,313.0,173,43400.0,Bmw
1153,Enduro,schwarz,Occasion,652.0,Andere,False,50.0,3500,268.0,164,15000.0,Bmw
1154,Enduro,schwarz,Occasion,1170.0,Andere,False,101.0,7890,300.0,153,33700.0,Bmw
1155,Strasse,schwarz,Occasion,1170.0,Benzin Bleifrei,False,110.0,5500,298.0,153,35300.0,Bmw
1156,Enduro,schwarz,Occasion,652.0,Andere,False,53.0,4590,235.0,150,16100.0,Bmw
1157,Strasse,schwarz,Occasion,1170.0,Andere,False,109.0,5750,334.0,146,41220.0,Bmw
1158,Enduro,Sonstiges,Occasion,798.0,Andere,False,85.0,6500,443.0,139,23951.0,Bmw
1159,Enduro,grau,Occasion,798.0,Benzin Bleifrei,False,34.0,4200,274.0,139,55043.0,Bmw
1160,Touring,rot,Occasion,1292.0,Benzin Bleifrei,False,160.0,4900,363.0,129,96500.0,Bmw
1161,Touring,grau,Occasion,1293.0,Andere,False,176.0,7490,329.0,128,30000.0,Bmw
1162,Strasse,schwarz,Occasion,1170.0,Benzin Bleifrei,True,110.0,7900,298.0,128,26600.0,Bmw
1163,Touring,schwarz,Occasion,1292.0,Benzin Bleifrei,False,175.0,6900,329.0,128,34000.0,Bmw
1164,Enduro,weiss,Occasion,798.0,Benzin Bleifrei,True,87.0,3650,274.0,125,48200.0,Bmw
1165,Enduro,schwarz,Occasion,1170.0,Benzin Bleifrei,False,104.0,7450,304.0,118,53200.0,Bmw
1166,Strasse,grün,Occasion,1170.0,Andere,False,110.0,9900,334.0,116,33000.0,Bmw
1167,Enduro,weiss,Occasion,798.0,Andere,False,87.04,6900,274.0,102,22711.0,Bmw
1168,Touring,rot,Occasion,1650.0,Andere,False,161.0,11900,407.0,93,27045.0,Bmw
1169,Strasse,schwarz,Occasion,1170.0,Andere,False,110.0,9900,334.0,91,20355.0,Bmw
1170,Touring,blau,Occasion,1650.0,Andere,False,161.0,14990,423.0,91,20300.0,Bmw
1171,Enduro,grau,Occasion,798.0,Benzin Bleifrei,False,87.0,7800,274.0,89,12400.0,Bmw
1172,Strasse,rot,Occasion,999.0,Andere,False,193.0,14890,277.0,87,6200.0,Bmw
1173,Strasse,schwarz,Occasion,1170.0,Andere,False,110.0,9990,334.0,87,9400.0,Bmw
1174,Touring,grau,Occasion,1650.0,Andere,False,161.0,13490,423.0,83,23900.0,Bmw
1175,Touring,schwarz,Occasion,1650.0,Andere,False,160.48,11500,407.0,80,40940.0,Bmw
1176,Touring,grau,Occasion,1650.0,Andere,False,160.0,17890,423.0,80,2800.0,Bmw
1177,Enduro,schwarz,Occasion,1170.0,Andere,False,125.0,11400,313.0,80,24530.0,Bmw
1178,Enduro,braun,Occasion,798.0,Benzin Bleifrei,True,85.0,6700,282.0,80,30200.0,Bmw
1179,Touring,schwarz,Occasion,1292.0,Benzin Bleifrei,True,172.0,12900,318.0,80,9700.0,Bmw
1180,Enduro,orange,Occasion,798.0,Benzin Bleifrei,False,89.0,6950,288.0,77,6243.0,Bmw
1181,Enduro,beige,Occasion,798.0,Andere,False,86.0,6850,304.0,77,41900.0,Bmw
1182,Strasse,schwarz,Occasion,1170.0,Andere,False,110.0,7490,334.0,77,32800.0,Bmw
1183,Strasse,rot,Occasion,999.0,Andere,False,193.0,14290,277.0,77,7500.0,Bmw
1184,Scooter,schwarz,Occasion,647.0,Andere,False,60.0,5900,324.0,77,32800.0,Bmw
1185,Strasse,rot,Occasion,999.0,Benzin Bleifrei,False,160.0,11900,282.0,69,27100.0,Bmw
1186,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,False,193.0,15600,274.0,69,11921.0,Bmw
1187,Strasse,rot,Occasion,999.0,Benzin Bleifrei,False,160.0,12500,282.0,69,19700.0,Bmw
1188,Strasse,schwarz,Occasion,1170.0,Andere,False,110.0,14790,334.0,67,23000.0,Bmw
1189,Enduro,schwarz,Occasion,1170.0,Andere,False,125.0,10890,313.0,66,43500.0,Bmw
1190,Enduro,grau,Occasion,1170.0,Andere,False,125.0,12890,313.0,66,40000.0,Bmw
1191,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,160.0,10900,282.0,62,33800.0,Bmw
1192,Enduro,weiss,Occasion,1170.0,Andere,True,125.0,13950,313.0,61,11320.0,Bmw
1193,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,12900,313.0,61,22800.0,Bmw
1194,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,11400,313.0,56,56500.0,Bmw
1195,Strasse,Sonstiges,Occasion,1170.0,Andere,True,125.0,9900,450.0,50,18200.0,Bmw
1196,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,160.0,12500,282.0,50,14000.0,Bmw
1197,Strasse,grau,Occasion,1170.0,Benzin Bleifrei,True,125.0,12000,306.0,43,2650.0,Bmw
1198,Strasse,weiss,Occasion,999.0,Andere,True,160.0,11500,282.0,43,12250.0,Bmw
1199,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,15900,313.0,37,7570.0,Bmw
1200,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,16890,313.0,37,28300.0,Bmw
1201,Touring,grau,Occasion,1170.0,Andere,True,110.0,14790,331.0,37,3000.0,Bmw
1202,Strasse,beige,Occasion,1170.0,Andere,True,125.0,19250,349.0,35,5520.0,Bmw
1203,Strasse,rot,Occasion,999.0,Benzin Bleifrei,True,164.0,14500,281.0,33,7300.0,Bmw
1204,Enduro,rot,Occasion,798.0,Andere,True,75.0,9500,284.0,33,4900.0,Bmw
1205,Strasse,grau,Occasion,999.0,Andere,True,165.0,12500,281.0,33,20500.0,Bmw
1206,Strasse,rot,Occasion,999.0,Andere,True,165.0,14500,330.0,32,12895.0,Bmw
1207,Strasse,grau,Occasion,1170.0,Andere,True,125.0,14800,349.0,29,12400.0,Bmw
1208,Strasse,schwarz,Occasion,1170.0,Andere,True,125.0,18800,349.0,29,10400.0,Bmw
1209,Strasse,grau,Occasion,1170.0,Benzin Bleifrei,True,110.0,12500,294.0,29,14100.0,Bmw
1210,Strasse,rot,Occasion,999.0,Andere,True,165.0,14500,281.0,27,1500.0,Bmw
1211,Touring,schwarz,Occasion,1649.0,Andere,True,160.0,21700,416.0,27,5300.0,Bmw
1212,Strasse,schwarz,Occasion,1170.0,Andere,True,125.0,19990,349.0,27,2450.0,Bmw
1213,Touring,schwarz,Occasion,1649.0,Andere,True,161.0,23990,416.0,27,1240.0,Bmw
1214,Strasse,schwarz,Occasion,999.0,Andere,True,199.0,17300,279.0,22,5900.0,Bmw
1215,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,17600,313.0,21,3500.0,Bmw
1216,Scooter,schwarz,Occasion,647.0,Andere,True,60.0,11990,348.0,20,481.0,Bmw
1217,Strasse,weiss,Occasion,1170.0,Andere,True,110.0,12800,307.0,20,2600.0,Bmw
1218,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,17600,313.0,20,7400.0,Bmw
1219,Strasse,blau,Occasion,999.0,Andere,True,165.0,16900,330.0,20,3356.0,Bmw
1220,Touring,schwarz,Occasion,1649.0,Andere,True,161.0,24890,416.0,14,10.0,Bmw
1221,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,22500,335.0,14,262.0,Bmw
1222,Enduro,weiss,Occasion,853.0,Andere,True,77.0,12900,304.0,18,500.0,Bmw
1223,Enduro,rot,Occasion,853.0,Andere,True,95.0,14900,304.0,18,1300.0,Bmw
1224,Scooter,blau,Occasion,647.0,Andere,True,60.0,11990,348.0,19,1475.0,Bmw
1225,Strasse,rot,Occasion,1170.0,Andere,True,125.0,15800,349.0,19,1900.0,Bmw
1226,Enduro,weiss,Occasion,313.0,Andere,True,34.0,4900,313.0,19,60.0,Bmw
1227,Strasse,rot,Occasion,999.0,Andere,True,165.0,14900,281.0,19,1190.0,Bmw
1228,Touring,schwarz,Occasion,1649.0,Andere,True,161.0,24700,416.0,19,210.0,Bmw
1229,Strasse,blau,Occasion,999.0,Andere,True,165.0,16900,330.0,19,600.0,Bmw
1230,Touring,schwarz,Occasion,1170.0,Andere,True,110.0,14800,331.0,19,2600.0,Bmw
1231,Enduro,weiss,Occasion,853.0,Andere,True,95.0,13900,304.0,19,5900.0,Bmw
1232,Enduro,weiss,Occasion,853.0,Andere,True,77.0,12500,304.0,19,2100.0,Bmw
1233,Enduro,weiss,Occasion,1170.0,Andere,True,125.0,17600,313.0,19,1100.0,Bmw
1234,Enduro,blau,Occasion,1170.0,Andere,True,125.0,20890,335.0,19,2650.0,Bmw
1235,Strasse,blau,Occasion,999.0,Andere,True,165.0,17590,330.0,21,2400.0,Bmw
1236,Strasse,rot,Occasion,999.0,Benzin Bleifrei,True,198.0,17500,279.0,21,3300.0,Bmw
1237,Strasse,grau,Occasion,999.0,Andere,True,165.0,14500,281.0,21,2185.0,Bmw
1238,Strasse,grau,Occasion,999.0,Andere,True,165.0,14900,281.0,21,1082.0,Bmw
1239,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,19500,335.0,21,12600.0,Bmw
1240,Touring,blau,Occasion,1170.0,Andere,True,110.0,17290,331.0,21,3150.0,Bmw
1241,Enduro,rot,Occasion,313.0,Andere,True,34.0,4990,313.0,21,1350.0,Bmw
1242,Strasse,blau,Occasion,999.0,Andere,True,165.0,14990,281.0,21,4500.0,Bmw
1243,Strasse,grau,Occasion,999.0,Andere,True,165.0,14590,281.0,21,7000.0,Bmw
1244,Strasse,blau,Occasion,999.0,Andere,True,199.0,17590,279.0,21,7000.0,Bmw
1245,Strasse,rot,Occasion,999.0,Andere,True,165.0,13890,281.0,21,2400.0,Bmw
1246,Strasse,blau,Occasion,1170.0,Andere,True,125.0,14890,349.0,21,700.0,Bmw
1247,Strasse,weiss,Occasion,1170.0,Andere,True,110.0,10990,294.0,21,4950.0,Bmw
1248,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,20890,335.0,21,7000.0,Bmw
1249,Strasse,schwarz,Occasion,1170.0,Andere,True,125.0,14990,306.0,21,2500.0,Bmw
1250,Strasse,rot,Occasion,999.0,Andere,True,199.0,17490,279.0,21,4350.0,Bmw
1251,Strasse,blau,Occasion,1170.0,Andere,True,125.0,15490,349.0,21,2900.0,Bmw
1252,Touring,schwarz,Occasion,1649.0,Andere,True,161.0,24890,416.0,21,1550.0,Bmw
1253,Strasse,blau,Occasion,999.0,Andere,True,199.0,16990,279.0,21,1990.0,Bmw
1254,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,20500,335.0,26,1000.0,Bmw
1255,Strasse,Sonstiges,Occasion,999.0,Andere,True,164.0,12500,407.0,29,3000.0,Bmw
1256,Strasse,rot,Occasion,999.0,Andere,True,199.0,18900,279.0,29,1160.0,Bmw
1257,Enduro,Sonstiges,Occasion,1170.0,Andere,True,125.0,15790,450.0,29,21504.0,Bmw
1258,Strasse,weiss,Occasion,1170.0,Andere,True,110.0,12250,307.0,29,3890.0,Bmw
1259,Strasse,blau,Occasion,999.0,Andere,True,165.0,14990,330.0,29,10600.0,Bmw
1260,Strasse,grau,Occasion,1170.0,Benzin Bleifrei,True,110.0,9999,294.0,29,14039.0,Bmw
1261,Enduro,grau,Occasion,798.0,Andere,True,75.0,8900,284.0,31,380.0,Bmw
1262,Strasse,weiss,Occasion,1170.0,Andere,True,110.0,12500,294.0,31,650.0,Bmw
1263,Scooter,schwarz,Occasion,647.0,Andere,True,60.0,10990,348.0,33,930.0,Bmw
1264,Enduro,schwarz,Occasion,798.0,Andere,True,86.0,10750,304.0,33,905.0,Bmw
1265,Strasse,grau,Occasion,1170.0,Andere,True,125.0,14200,306.0,33,10200.0,Bmw
1266,Strasse,rot,Occasion,999.0,Andere,True,160.0,12890,282.0,33,6900.0,Bmw
1267,Strasse,weiss,Occasion,999.0,Andere,True,160.0,12890,282.0,33,7400.0,Bmw
1268,Strasse,grau,Occasion,1170.0,Andere,True,125.0,14990,306.0,33,6400.0,Bmw
1269,Strasse,grau,Occasion,999.0,Andere,True,165.0,12800,281.0,33,8450.0,Bmw
1270,Enduro,grau,Occasion,798.0,Andere,True,75.0,9490,284.0,33,6400.0,Bmw
1271,Strasse,blau,Occasion,1170.0,Andere,True,125.0,14890,349.0,33,13000.0,Bmw
1272,Strasse,grau,Occasion,1170.0,Andere,True,125.0,14990,306.0,33,5700.0,Bmw
1273,Scooter,schwarz,Occasion,647.0,Andere,True,60.0,11490,348.0,33,500.0,Bmw
1274,Enduro,schwarz,Occasion,1170.0,Benzin Bleifrei,True,125.0,18700,335.0,33,10200.0,Bmw
1275,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,164.0,15900,330.0,33,21000.0,Bmw
1276,Strasse,rot,Occasion,999.0,Andere,True,160.0,11290,282.0,33,23000.0,Bmw
1277,Strasse,blau,Occasion,999.0,Andere,True,165.0,14490,330.0,33,20200.0,Bmw
1278,Touring,schwarz,Occasion,1649.0,Andere,True,160.48,18900,407.0,39,10220.0,Bmw
1279,Strasse,beige,Occasion,1170.0,Andere,True,125.0,16500,349.0,43,19600.0,Bmw
1280,Strasse,weiss,Occasion,999.0,Andere,True,161.0,14990,282.0,43,14500.0,Bmw
1281,Strasse,rot,Occasion,999.0,Andere,True,161.0,13800,282.0,43,19300.0,Bmw
1282,Scooter,blau,Occasion,647.0,Benzin Bleifrei,True,60.0,7900,324.0,43,9300.0,Bmw
1283,Touring,schwarz,Occasion,1170.0,Andere,True,110.0,14290,331.0,41,2600.0,Bmw
1284,Enduro,anthrazit,Occasion,798.0,Andere,True,75.0,8590,284.0,43,14500.0,Bmw
1285,Enduro,schwarz,Occasion,1170.0,Andere,True,125.0,15900,313.0,48,26700.0,Bmw
1286,Strasse,rot,Occasion,999.0,Andere,True,160.0,14890,282.0,48,9450.0,Bmw
1287,Strasse,Sonstiges,Occasion,1170.0,Andere,True,110.0,17500,430.0,48,3000.0,Bmw
1288,Enduro,weiss,Occasion,1170.0,Benzin Bleifrei,True,125.0,14900,335.0,45,45000.0,Bmw
1289,Enduro,Sonstiges,Occasion,1170.0,Andere,True,125.0,17900,450.0,45,5950.0,Bmw
1290,Enduro,rot,Occasion,1170.0,Andere,True,125.0,17990,335.0,45,14500.0,Bmw
1291,Strasse,grau,Occasion,1170.0,Andere,True,125.0,13500,349.0,45,9118.0,Bmw
1292,Enduro,braun,Occasion,1170.0,Benzin Bleifrei,True,125.0,18900,313.0,32,1100.0,Bmw
1293,Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,True,198.0,19800,279.0,53,3550.0,Bmw
1294,Strasse,weiss,Occasion,999.0,Andere,True,161.0,15490,282.0,52,13400.0,Bmw
1295,Enduro,blau,Occasion,798.0,Benzin Bleifrei,True,74.0,7200,284.0,56,14600.0,Bmw
1296,Strasse,blau,Occasion,999.0,Benzin Bleifrei,True,198.0,15900,279.0,56,15300.0,Bmw
1297,Strasse,grau,Occasion,1170.0,Andere,True,125.0,13990,306.0,55,4940.0,Bmw
1298,Strasse,schwarz,Occasion,1000.0,Benzin Bleifrei,True,210.0,13900,180.0,55,14000.0,Bmw
1299,Strasse,blau,Occasion,1170.0,Andere,True,125.0,17200,349.0,54,5800.0,Bmw
1300,Enduro,blau,Occasion,798.0,Andere,True,75.0,7490,284.0,54,11500.0,Bmw
1301,Strasse,rot,Occasion,999.0,Andere,True,161.0,14790,282.0,54,23200.0,Bmw
1302,Strasse,grau,Occasion,1170.0,Andere,True,125.0,13500,349.0,56,9250.0,Bmw
1303,Scooter,grau,Occasion,647.0,Andere,True,60.0,8500,324.0,56,14870.0,Bmw
1304,Enduro,Sonstiges,Occasion,1170.0,Andere,True,125.0,15500,480.0,57,33500.0,Bmw
1305,Strasse,schwarz,Occasion,1170.0,Benzin Bleifrei,True,110.0,11900,297.0,57,10600.0,Bmw
1306,Strasse,schwarz,Occasion,999.0,Andere,True,160.0,9800,282.0,57,26500.0,Bmw
1307,Touring,orange,Occasion,1650.0,Andere,True,161.0,14290,407.0,57,44000.0,Bmw
1308,Scooter,braun,Occasion,647.0,Andere,True,60.0,8890,324.0,57,10000.0,Bmw
1309,Enduro,weiss,Occasion,798.0,Andere,True,86.0,9890,282.0,57,4400.0,Bmw
1310,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,193.0,13490,277.0,61,9600.0,Bmw
1311,Touring,schwarz,Occasion,1650.0,Benzin Bleifrei,True,160.0,14500,407.0,61,9700.0,Bmw
1312,Enduro,grau,Occasion,798.0,Benzin Bleifrei,False,90.0,5500,288.0,65,12900.0,Bmw
1313,Scooter,weiss,Occasion,647.0,Andere,False,59.84,8890,324.0,64,4800.0,Bmw
1314,Enduro,weiss,Occasion,1170.0,Benzin Bleifrei,True,125.0,14500,313.0,66,13250.0,Bmw
1315,Strasse,blau,Occasion,999.0,Andere,False,160.0,10990,282.0,65,8500.0,Bmw
1316,Touring,rot,Occasion,1293.0,Andere,False,172.72,10790,318.0,67,3200.0,Bmw
1317,Enduro,weiss,Occasion,798.0,Andere,False,90.0,6500,288.0,65,25800.0,Bmw
1318,Strasse,grün,Occasion,1170.0,Benzin Bleifrei,True,110.0,15950,297.0,67,15700.0,Bmw
1319,Enduro,weiss,Occasion,798.0,Benzin Bleifrei,False,87.0,5000,274.0,67,7400.0,Bmw
1320,Enduro,grau,Occasion,1170.0,Andere,False,125.0,15890,313.0,68,3000.0,Bmw
1321,Touring,anthrazit,Occasion,1650.0,Andere,False,161.0,17590,407.0,68,4700.0,Bmw
1322,Strasse,blau,Occasion,999.0,Andere,False,160.0,9600,282.0,67,17600.0,Bmw
1323,Strasse,grau,Occasion,1170.0,Andere,False,125.0,12990,349.0,67,41200.0,Bmw
1324,Scooter,weiss,Occasion,647.0,Andere,False,60.0,10790,324.0,69,800.0,Bmw
1325,Enduro,blau,Occasion,798.0,Andere,False,87.0,7500,274.0,69,5800.0,Bmw
1326,Enduro,rot,Occasion,798.0,Andere,False,86.0,10790,304.0,69,16800.0,Bmw
1327,Touring,weiss,Occasion,1649.0,Andere,False,160.0,13800,423.0,69,44400.0,Bmw
1328,Enduro,schwarz,Occasion,798.0,Andere,False,87.04,7950,274.0,69,2600.0,Bmw
1329,Enduro,schwarz,Occasion,798.0,Benzin Bleifrei,False,87.0,6800,274.0,77,15700.0,Bmw
1330,Scooter,schwarz,Occasion,647.0,Benzin Bleifrei,True,59.0,5990,324.0,79,33000.0,Bmw
1331,Enduro,rot,Occasion,798.0,Andere,False,75.0,7250,284.0,77,16555.0,Bmw
1332,Enduro,gelb,Occasion,652.0,Andere,False,48.0,5890,268.0,77,8000.0,Bmw
1333,Touring,grau,Occasion,1650.0,Andere,False,160.0,16590,423.0,77,30000.0,Bmw
1334,Enduro,grau,Occasion,798.0,Andere,False,75.0,6790,284.0,77,28100.0,Bmw
1335,Scooter,schwarz,Occasion,647.0,Andere,False,60.0,5600,324.0,79,18414.0,Bmw
1336,Enduro,weiss,Occasion,798.0,Andere,False,90.0,8490,288.0,79,4200.0,Bmw
1337,Touring,rot,Occasion,1293.0,Andere,False,173.0,10490,318.0,79,18300.0,Bmw
1338,Touring,Sonstiges,Occasion,1649.0,Andere,False,160.0,14200,556.0,81,17500.0,Bmw
1339,Strasse,schwarz,Occasion,999.0,Benzin Bleifrei,False,193.0,12900,277.0,81,19000.0,Bmw
1340,Touring,rot,Occasion,1293.0,Benzin Bleifrei,False,172.0,9500,318.0,81,24200.0,Bmw
1341,Scooter,schwarz,Occasion,647.0,Benzin Bleifrei,False,60.0,7800,324.0,82,12700.0,Bmw
1342,Enduro,grau,Occasion,1170.0,Andere,False,125.0,14490,313.0,81,9800.0,Bmw
1343,Strasse,mehrfarbig,Occasion,999.0,Benzin Bleifrei,True,193.0,12900,277.0,87,11330.0,Bmw
1344,Scooter,rot,Occasion,647.0,Andere,False,60.0,6300,324.0,87,10733.0,Bmw
1345,Enduro,weiss,Occasion,798.0,Andere,False,86.0,6900,282.0,86,23500.0,Bmw
1346,Touring,grau,Occasion,1650.0,Andere,False,160.0,13800,407.0,86,7200.0,Bmw
1347,Enduro,rot,Occasion,652.0,Benzin Bleifrei,False,48.0,5700,268.0,89,6200.0,Bmw
1348,Enduro,rot,Occasion,1170.0,Benzin Bleifrei,True,110.0,16000,333.0,89,24000.0,Bmw
1349,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,False,193.0,9980,277.0,91,32320.0,Bmw
1350,Strasse,schwarz,Occasion,1170.0,Andere,False,110.0,8300,334.0,89,28315.0,Bmw
1351,Strasse,grau,Occasion,1170.0,Andere,False,110.0,8890,334.0,91,54300.0,Bmw
1352,Enduro,schwarz,Occasion,798.0,Benzin Bleifrei,True,85.0,5100,279.0,93,15000.0,Bmw
1353,Touring,blau,Occasion,1649.0,Andere,False,161.0,13990,423.0,94,25000.0,Bmw
1354,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,True,193.0,9400,277.0,93,28215.0,Bmw
1355,Strasse,weiss,Occasion,999.0,Benzin Bleifrei,False,193.0,9500,277.0,93,39500.0,Bmw
1356,Touring,blau,Occasion,1650.0,Andere,False,161.0,14490,423.0,93,15500.0,Bmw
1357,Touring,grau,Occasion,1650.0,Andere,False,161.0,12490,423.0,98,27800.0,Bmw
1358,Strasse,grau,Occasion,999.0,Benzin Bleifrei,False,193.0,9900,277.0,98,25000.0,Bmw
1359,Strasse,blau,Occasion,999.0,Andere,False,193.0,13890,277.0,101,16500.0,Bmw
